,atclNo,cortarNo,lat,lng,atclNm,atclStatCd,rletTpNm,rletTpCd,tradTpNm,tradTpCd,flrInfo,prc,rentPrc,spc1,spc2,direction,atclFetrDesc,tagList,repImgUrl,repImgThumb
11,2233503672,1141010900,37.571604,126.958219,독립문극동,R0,아파트,A01,전세,B1,16/23,68000,0,108,84,남향,"수리된 남향집, 뷰도 좋아요. 빠른 입주가","['25년이내', '융자금없는', '대단지', '방세개']",,
12,2233478509,1141011100,37.588174,126.950074,홍제원현대(홍제원힐스테이트),R0,아파트,A01,매매,A1,6/18,115000,0,107,84,남향,,"['25년이내', '방세개', '화장실두개', '세대당1대']",,
13,2233496565,1141011100,37.57834,126.9512,홍제삼성래미안,R0,아파트,A01,전세,B1,5/15,41500,0,82,60,북서향,"숲속 단지,초등학교 단지내 위치, 대중교통 접근성 우수 ","['25년이내', '융자금없는', '방두개', '화장실한개']",,
14,2233452185,1141011100,37.584724,126.944335,홍제센트럴아이파크,R0,아파트,A01,매매,A1,17/17,150000,0,113,84,남서향,,"['4년이내', '역세권', '복층', '탑층']",,
15,2233495651,1141010500,37.566359,126.962186,돈의문센트레빌,R0,아파트,A01,월세,B2,1/15,50000,180,138,114,남동향,깨끗한  입구동   보증금 조정가능   ,"['15년이내', '융자금적은', '1층', '대형평수']",,
16,2233460707,1141011100,37.589257,126.946944,홍제역해링턴플레이스,R0,아파트,A01,월세,B2,17/20,80000,30,113,84,남향,정남향.풀에어컨.중문.탄성코팅.적극협의,"['2년이내', '융자금없는', '역세권']",/20220927_45/land_naver_1664245913788SwBs1_JPEG/temp_reg_image_2.jpg,f130_98
17,2233454649,1141011000,37.558052,126.949037,e편한세상신촌,R0,아파트,A01,매매,A1,7/19,168000,0,112,84,남향,입주가능 주방넓고 구조좋은B타입 풀에어컨 중문 가격조정가능,"['10년이내', '역세권', '대단지', '방세개']",,
18,2233460821,1141011800,37.59525,126.941323,반석블레스,R0,아파트,A01,매매,A1,9/13,75000,0,76,59,남동향,숲세권 교통편리 신축10년 넓은구조 View Best,"['10년이내', '방세개', '화장실두개', '고층']",,
19,2233479430,1141011000,37.561959,126.951863,힐스테이트신촌,R0,아파트,A01,전세,B1,9/18,82000,0,114,84,동향,탁트인 멋진  남산뷰 로얄동 로얄층,"['4년이내', '융자금없는', '대단지']",/20220927_108/land_naver_1664245837932TfOg8_JPEG/temp_reg_image_1.jpg,f130_98
0,2233209939,1141011100,37.580329,126.949867,서대문푸르지오센트럴파크,R0,아파트분양권,B01,전세,B1,4/17,115000,0,154,114,남향,풀옵션 조합원분 장기거주가능앞전망 채광굿조용하고 공기최고좋아요,"['2년이내', '융자금없는', '역세권', '대형평수']",,
1,2233412702,1141011000,37.560631,126.952294,신촌푸르지오,R0,아파트,A01,전세,B1,2/19,93000,0,113,84,남향,단지정원뷰 판상형 편안한 저층 입주일 협의가능,"['10년이내', '융자금없는', '마당']",/20220927_160/land_naver_1664241210757CeF7C_JPEG/temp_reg_image_1.jpg,f130_98
2,2233379954,1141011100,37.580579,126.950338,서대문푸르지오센트럴파크,R0,아파트분양권,B01,전세,B1,5/18,68000,0,82,59,남서향,"무악재역5분. 출입이 편리합니다,","['2년이내', '융자금없는', '역세권', '방세개']",,
3,2233293575,1141012000,37.57143,126.915772,DMC금호리첸시아,R0,아파트,A01,월세,B2,8/29,30000,150,114,84,남향,34 초역세권 확장 중문 시스템에어컨5대 조정가능 붙박이장,"['2년이내', '융자금없는', '역세권', '화장실두개']",,
4,2232378583,1141011100,37.594213,126.949324,빌라,R0,빌라,C02,전세,B1,5/5,30000,0,39,27,남향,명품빌라 전세 예쁜집 전세대출 복층 테라스 수입가구 ,"['2년이내', '융자금없는', '테라스']",/20220920_274/land_naver_1663680120443rp1WU_JPEG/af322a6a-38e5-11ed-83d6-48df379cca40_03.jpg,f130_98
5,2233436875,1141011100,37.59315,126.949268,문화촌현대,R0,아파트,A01,매매,A1,12/20,81000,0,85,59,남향,"로얄동,로얄층,전망굿,내부리모델링새로함,베란다샷시새로함,정남향,","['25년이내', '방세개', '화장실한개']",/20220927_36/land_naver_1664242936712ruG07_JPEG/1636794193342564.jpg,f130_98
6,2232399970,1141011800,37.60332,126.949849,빌라,R0,빌라,C02,전세,B1,B1/3,25000,0,53,42,남서향,신축투룸 엘리베이터 시스템에어컨 설치 홍제역 집앞 마을버스 이동,"['4년이내', '융자금없는', '화장실한개']",/20220920_234/land_naver_1663677603098RaO5s_JPEG/adcd9e35cfa111dede618ad16a7a28e8.JPG,f130_98
7,2233442227,1141011100,37.584829,126.945893,홍제센트럴아이파크,R0,아파트,A01,월세,B2,17/17,60000,30,113,84,남향,남향 최고선호로얄동호수 풀옵션 옥탑방최고예요,"['4년이내', '융자금없는', '탑층', '방세개']",,
8,2233424846,1141011100,37.589257,126.946944,홍제역해링턴플레이스,R0,아파트,A01,전세,B1,9/20,80000,0,113,84,남향,"신축 대단지, 로얄동, 정남향,  일조권 조망권 최고, 시스템에어컨 5대","['2년이내', '융자금없는', '역세권']",/20220927_224/land_naver_1664253689437RzPX5_JPEG/temp_reg_image_3.jpg,f130_98
9,2233448931,1141011100,37.587813,126.948462,제니스뷰,R0,아파트,A01,매매,A1,7/13,82000,0,96,84,북서향,"홍제동 제니스뷰, 역세권신축, 시스템에어컨, 중문","['2년이내', '역세권', '화장실두개']",/20220927_9/land_naver_1664242089912LVepH_JPEG/temp_reg_image_1.jpg,f130_98
10,2233383452,1141011100,37.581725,126.95018,서대문푸르지오센트럴파크,R0,아파트분양권,B01,전세,B1,12/15,46500,0,67,49,남동향,"급전세,3호선 무악재 바로앞빠른입주 원함,시스템에어컨2대,초역세권","['2년이내', '융자금없는', '역세권', '화장실한개']",,
11,2233039169,1141012000,37.570971,126.916118,DMC금호리첸시아,R0,아파트,A01,월세,B2,11/29,50000,80,114,84,남동향,34 확장형 에어컨5대 등 최고사양 전망굿 전세도가능,"['2년이내', '융자금없는', '역세권']",/20220928_66/land_naver_1664351423358tzWp6_JPEG/%B0%C5%BD%C7%C0%FC%B0%E62.jpg,f130_98
12,2233432138,1141011800,37.59012,126.93817,현대,R0,아파트,A01,매매,A1,5/15,77000,0,79,59,남향,완벽평지V입주가능V계단식V홍제역세권,"['25년이상', '화장실한개', '방두개']",/20220927_118/land_naver_1664238303454T0nNI_JPEG/temp_reg_image_1.jpg,f130_98
13,2233240505,1141011800,37.587103,126.924828,힐스테이트홍은포레스트,R0,아파트분양권,B01,전세,B1,14/14,59000,0,79,59,남향,"신축 첫입주, 탑층 조망권최고, 시스템에어컨4대, 전세대출가능","['2년이내', '융자금없는', '탑층', '방세개']",,
14,2233434216,1141011900,37.574093,126.907536,DMC래미안e편한세상,R0,아파트,A01,전세,B1,3/17,72000,0,110,84,남동향,전경예쁘고 조용함 가재울중배정 확장형 빠른입주가능,"['10년이내', '융자금없는', '대단지', '방세개']",,
15,2232924123,1141011100,37.587262,126.940757,럭키힐,R0,아파트,A01,전세,B1,6/7,45000,0,100,84,남향,상태깔끔 홍제역 5분 넓은구조 통풍채광 뛰어난집 반려동물가능,"['25년이내', '융자금없는', '역세권', '화장실두개']",,
16,2233591640,1141011700,37.570763,126.921431,연희제1구역,R0,재개발,F01,매매,A1,-/-,99000,0,89,0,,연희제1구역 조합원물건 매매,[],,
17,2233590628,1141011700,37.568557,126.918969,연희제1구역,R0,재개발,F01,매매,A1,-/-,75000,0,46,0,,"연희제1구역,59B타입,2순위",['역세권'],,
18,2233591064,1141011100,37.584216,126.940958,홍제금호어울림,R0,아파트,A01,매매,A1,2/13,110000,0,109,84,남향,"정문입구 확장형 남향 옆집없는 단독라인 초,중교 근접.입주가능.","['10년이내', '방세개', '화장실두개', '세대당1대']",,
19,2233589134,1141011100,37.584243,126.941111,홍제금호어울림,R0,아파트,A01,매매,A1,3/13,105000,0,110,84,동향,A급상태 조용한 숲전망 에2 인덕션 세척기 조명교체 절충가능.,"['10년이내', '방세개', '화장실두개', '세대당1대']",,
0,2233552396,1141011900,37.584444,126.914351,대경아르체,R0,아파트,A01,매매,A1,3/11,85000,0,73,57,남동향,증산역 도보5분.신축4년차.빠른입주가.주인거주,"['4년이내', '역세권', '방세개']",/20220927_159/land_naver_1664261657953lihFI_JPEG/KakaoTalk_20220927_151657125_08.jpg,f130_98
1,2233583826,1141011700,37.57355,126.936887,동도아카데미하우스3차,R0,아파트,A01,매매,A1,1/6,270000,0,271,242,남향,킹스 단독정원 상태 매우 최상 ,"['25년이내', '마당', '1층', '대형평수']",,
2,2233580474,1141011100,37.583986,126.943136,홍제성원,R0,아파트,A01,매매,A1,4/17,52000,0,58,41,남서향,전체올수리 깨끗하고아늑한집 홍제역세권 일조전망좋아요 입주협의가능합니다,"['25년이내', '올수리', '소형평수']",/20220927_124/land_naver_1664267762744YBsvK_JPEG/temp_reg_image_2.jpg,f130_98
3,2233535626,1141011100,37.592016,126.946985,연립,R0,빌라,C02,매매,A1,3/4,52000,0,158,52,남향,"홍제역세권,올수리","['25년이상', '올수리', '대형평수', '방세개']",,
4,2233533228,1141011100,37.588822,126.944412,일반상가,R0,상가,D02,월세,B2,8/10,10000,430,153,140,남서향,3호선 8층 전체 홍제역대로변 초요지 병원의원 특화된 10년내 건축 빌딩,"['10년이내', '융자금없는', '역세권', 'CCTV']",,
5,2233557035,1141011100,37.580942,126.95007,서대문푸르지오센트럴파크,R0,아파트분양권,B01,전세,B1,6/17,72000,0,102,75,남서향,"풀옵션,초역세권.에어컨,안산숲세권, 입주협의","['2년이내', '융자금없는', '역세권', '방세개']",,
6,2233567259,1141011800,37.580678,126.92903,신원지벤스타,R0,아파트,A01,전세,B1,6/7,80000,0,212,191,남서향,"고급빌라,명지초중고인접,학세권,입주3개월이내 협의","['25년이내', '융자금없는', '대형평수', '방네개이상']",,
7,2233551658,1141011100,37.580163,126.950672,서대문푸르지오센트럴파크,R0,아파트분양권,B01,전세,B1,10/12,68000,0,82,59,남동향,,"['2년이내', '융자금없는', '역세권', '방세개']",,
8,2233563095,1141012000,37.572231,126.920706,DMC파크뷰자이,R0,아파트,A01,전세,B1,16/21,78000,0,111,84,남서향,내부컨디션 최상.탁트인전망 뷰가좋아요.,"['10년이내', '융자금없는', '대단지', '방세개']",,
9,2233576965,1141011700,37.562386,126.931138,중소형사무실,R0,사무실,D01,월세,B2,1/6,3000,170,65,65,동향,"l리치l 연대, 대로변, 가성비 최고, 통유리, 깔끔, 채광, 주차O","['25년이상', '융자금없는', '1층', '관리비10만원이하']",,
10,2233572258,1141011800,37.59612,126.9445,홍은벽산,R0,아파트,A01,전세,B1,10/15,55000,0,134,114,동향,신축급 올수리 자연친화적인 숲세권아파트  10월초부터 입주가능해요,"['25년이내', '융자금없는', '올수리']",/20220927_165/land_naver_1664270105071Ovn7B_JPEG/1655954313895726.jpg,f130_98
11,2233547769,1141011000,37.558267,126.955864,복합상가,R0,상가,D02,월세,B2,1/1,4000,280,37,37,서향,카페가능 지하철 입출구 인접 1층 상가 권리있음,"['10년이내', '융자금없는', '역세권', '1층']",,
12,2233569427,1141011700,37.56815,126.932364,일반상가,R0,상가,D02,월세,B2,1/4,1000,110,37,37,남동향,l브리치l 합리적 임대료의 귀한 1층상가 소액권리,"['25년이상', '융자금적은', '1층', '관리비10만원이하']",,
13,2233538888,1141011100,37.583246,126.944819,연립,R0,빌라,C02,매매,A1,중/5,30000,0,44,36,남서향,숲세권 조용한 신축급빌라,"['10년이내', '소형평수', '방세개', '화장실한개']",,
14,2233525614,1141011600,37.558245,126.929601,빌라,R0,빌라,C02,매매,A1,9/9,37000,0,34,23,남동향,끝내준다 갭투자 신축급2룸빌라 풀옵션  컨디션 대박 굿,"['4년이내', '역세권', '화장실한개']",/20220927_75/land_naver_1664254833393qDgf6_JPEG/KakaoTalk_20220315_125808683.jpg,f130_98
15,2233547332,1141011100,37.59375,126.948742,단독,R0,단독/다가구,C03,월세,B2,2/3,15000,50,60,60,남향,"lh대출가능, 내부상태깨끗,태양광열설치,주차가능한매물","['25년이내', '융자금없는', '소형평수', '방세개']",,
16,2233573915,1141010400,37.564446,126.966991,중소형사무실,R0,사무실,D01,월세,B2,4/4,2000,170,103,103,,"전용31,수리됨.사무실,운동학원자리,서대문역2분","['융자금없는', '역세권', '총4층']",,
17,2233569161,1141011100,37.590702,126.944217,빌라,R0,빌라,C02,매매,A1,4/5,34000,0,22,18,남서향,"신축빌라,입주,투자 모두 가능, 개발가능지역,홍제역도보3분내외","['역세권', '화장실한개', '소형평수']",/20220927_91/land_naver_16642650030257EAb3_JPEG/temp_reg_image_2.jpg,f130_98
18,2233579643,1141011100,37.589635,126.942744,일반상가,R0,상가,D02,월세,B2,2/4,4000,380,211,200,북동향,"홍제역초역세권,전용넓은자리,로드잘보이는통일로대로변상가","['융자금없는', '역세권', '관리비20만원이하', '총4층']",,
19,2233563743,1141011100,37.590702,126.944217,빌라,R0,빌라,C02,매매,A1,2/5,40000,0,39,28,남서향,"홍제역 도보2분,신축투룸,투자및거주 최고입지","['2년이내', '역세권', '화장실한개']",/20220927_102/land_naver_1664269209050ELatJ_JPEG/wm_637998925335175223_14960160_2022771194010.jpg,f130_98
0,2233513471,1141011100,37.587885,126.945663,일반상가,R0,상가,D02,월세,B2,3/3,3000,150,72,72,남서향,힙한 술집.공방.세무사.법무사무실.피부관리.건강관리.에스테틱 강추,"['25년이상', '융자금없는', '역세권', '총3층']",,
1,2233520870,1141012000,37.574842,126.922398,다가구,R0,단독/다가구,C03,전세,B1,1/2,20000,0,48,48,남동향,남가좌동 현대아파트 부근 교통편리함 ,"['25년이상', '융자금없는', '1층', '소형평수']",,
2,2233524827,1141012000,37.570047,126.914401,대형사무실,R0,사무실,D01,월세,B2,6/6,15000,500,248,248,북서향,핫좋다 대형사무실 스터디카페 생활용품점 대형프렌차이즈 입점OK,"['25년이상', '융자금없는', '역세권', '주차가능']",,
3,2233513633,1141011100,37.58904,126.945393,중소형사무실,R0,사무실,D01,월세,B2,3/3,2000,150,87,87,북동향,"회계세무사무실, 교습소, 어학원.요리교습.실습실, 고등학원 등","['25년이상', '융자금없는', '역세권', '총3층']",,
4,2233509930,1141011100,37.58818,126.945341,일반상가,R0,상가,D02,월세,B2,3/3,4000,300,165,90,남서향,쟈이브땐스.필라테스.체육관.바글바글.줌바.에어로빅.공간대여.요리학원,"['25년이상', '융자금없는', '역세권', '총3층']",,
5,2233510257,1141011100,37.587825,126.945746,일반상가,R0,상가,D02,월세,B2,2/3,5000,350,96,96,남서향,귀한30.A급.복싱.다이어트 체육관 몰리는곳.역세권 최다유동인구,"['25년이상', '융자금없는', '역세권', '총3층']",,
6,2233510795,1141011100,37.58818,126.945341,일반상가,R0,상가,D02,월세,B2,1/3,20000,1800,82,82,남서향,Center.쏟아지는곳.항아리상권.직영.약국.은행.휴대폰.화장품,"['25년이상', '융자금없는', '역세권', '1층']",,
7,2233523013,1141011600,37.558293,126.93415,상업시설,R0,건물,D03,매매,A1,5/-,420000,0,216,433,,올근생 신축 건물 특가 급매로 나옴 수익용 추천,"['2년이내', '급매', '관리비50만원이하']",,
8,2233509757,1141011100,37.587819,126.944877,중소형사무실,R0,사무실,D01,월세,B2,2/4,5000,350,80,80,북동향,A급위치.정신과.다이어트.청소년.소아과.요로결석.비뇨피부과 등,"['25년이상', '융자금없는', '역세권', '총4층']",,
9,2233510399,1141011100,37.58818,126.945341,일반상가,R0,상가,D02,월세,B2,1/3,30000,2300,85,85,북향,우리동네 만남장소.디저트 카페.감성펖.맥쥬와 치킨 등 강추,"['25년이상', '융자금없는', '역세권', '1층']",,
10,2233523000,1141011000,37.557699,126.953517,일반상가,R0,상가,D02,매매,A1,전체층/5,320000,0,299,103,북향,"가시성있는 도로변, 준주거, 꼬마건물,투자가치 상승, 아현역세권","['25년이상', '역세권', '총5층', '북향']",,
11,2233520781,1141012000,37.575435,126.922648,다가구,R0,단독/다가구,C03,월세,B2,중/3,4000,65,67,49,남동향,내부 깨끗하고 방이 크고 채광 좋음.,"['25년이상', '융자금없는', '방두개', '화장실한개']",,
